"Dátum","Gép","Kezdő időpont","Záró időpont","Megrendelésszám"
"2020.08.28.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.28.","Hegesztő-1","06:00","13:12","MEGR014"
"2020.08.28.","Hegesztő-2","06:00","13:12","MEGR014"
"2020.08.28.","Hegesztő-3","06:00","13:04","MEGR014"
"2020.08.28.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.28.","Csomagoló-1","14:00","22:00","MEGR014"
"2020.08.28.","Csomagoló-2","14:00","22:00","MEGR014"
"2020.08.28.","Csomagoló-3","14:00","22:00","MEGR014"
"2020.08.28.","Festő-1","14:00","20:36","MEGR014"
"2020.08.28.","Festő-2","14:00","20:36","MEGR014"
"2020.08.28.","Festő-3","14:00","20:36","MEGR014"
"2020.08.28.","Festő-4","14:00","20:36","MEGR014"
"2020.08.28.","Hajlító-1","14:00","22:00","MEGR014"
"2020.08.28.","Hajlító-2","14:00","22:00","MEGR014"
"2020.08.28.","Tesztelő-1","14:00","22:00","MEGR014"
"2020.08.29.","Csomagoló-1","06:00","11:50","MEGR014"
"2020.08.29.","Csomagoló-2","06:00","11:50","MEGR014"
"2020.08.29.","Csomagoló-3","06:00","11:40","MEGR014"
"2020.08.29.","Hajlító-1","06:00","14:00","MEGR014"
"2020.08.29.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.29.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.29.","Hajlító-1","14:00","22:00","MEGR014"
"2020.08.29.","Hajlító-2","14:00","22:00","MEGR014"
"2020.08.29.","Tesztelő-1","14:00","22:00","MEGR014"
"2020.08.30.","Hajlító-1","06:00","14:00","MEGR014"
"2020.08.30.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.30.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.30.","Hajlító-1","14:00","22:00","MEGR014"
"2020.08.30.","Hajlító-2","14:00","22:00","MEGR014"
"2020.08.30.","Tesztelő-1","14:00","22:00","MEGR014"
"2020.08.31.","Hajlító-1","06:00","14:00","MEGR014"
"2020.08.31.","Hajlító-2","06:00","14:00","MEGR014"
"2020.08.31.","Tesztelő-1","06:00","14:00","MEGR014"
"2020.08.31.","Hajlító-1","14:00","14:50","MEGR014"
"2020.08.31.","Hajlító-2","14:00","14:50","MEGR014"
"2020.08.31.","Tesztelő-1","14:00","15:05","MEGR014"
"2020.08.31.","Vágó-1","15:09","21:57","MEGR013"
"2020.08.31.","Vágó-2","15:09","21:57","MEGR013"
"2020.08.31.","Vágó-3","15:09","21:57","MEGR013"
"2020.08.31.","Vágó-4","15:09","21:57","MEGR013"
"2020.08.31.","Hajlító-1","15:17","21:57","MEGR013"
"2020.08.31.","Hajlító-2","15:17","21:57","MEGR013"
"2020.08.31.","Hegesztő-1","15:33","21:57","MEGR013"
"2020.08.31.","Hegesztő-2","15:33","21:57","MEGR013"
"2020.08.31.","Hegesztő-3","15:33","21:57","MEGR013"
"2020.08.31.","Tesztelő-1","15:45","22:00","MEGR013"
"2020.08.31.","Festő-1","15:50","21:50","MEGR013"
"2020.08.31.","Festő-2","15:50","21:50","MEGR013"
"2020.08.31.","Festő-3","15:50","21:50","MEGR013"
"2020.08.31.","Festő-4","15:50","21:50","MEGR013"
"2020.08.31.","Csomagoló-1","16:10","21:55","MEGR013"
"2020.08.31.","Csomagoló-2","16:10","21:55","MEGR013"
"2020.08.31.","Csomagoló-3","16:10","21:55","MEGR013"
"2020.09.01.","Csomagoló-1","06:00","14:00","MEGR013"
"2020.09.01.","Csomagoló-2","06:00","14:00","MEGR013"
"2020.09.01.","Csomagoló-3","06:00","14:00","MEGR013"
"2020.09.01.","Festő-1","06:00","14:00","MEGR013"
"2020.09.01.","Festő-2","06:00","14:00","MEGR013"
"2020.09.01.","Festő-3","06:00","14:00","MEGR013"
"2020.09.01.","Festő-4","06:00","14:00","MEGR013"
"2020.09.01.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.01.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.01.","Hegesztő-1","06:00","14:00","MEGR013"
"2020.09.01.","Hegesztő-2","06:00","14:00","MEGR013"
"2020.09.01.","Hegesztő-3","06:00","14:00","MEGR013"
"2020.09.01.","Tesztelő-1","06:00","14:00","MEGR013"
"2020.09.01.","Vágó-1","06:00","14:00","MEGR013"
"2020.09.01.","Vágó-2","06:00","14:00","MEGR013"
"2020.09.01.","Vágó-3","06:00","14:00","MEGR013"
"2020.09.01.","Vágó-4","06:00","14:00","MEGR013"
"2020.09.01.","Csomagoló-1","14:00","22:00","MEGR013"
"2020.09.01.","Csomagoló-2","14:00","22:00","MEGR013"
"2020.09.01.","Csomagoló-3","14:00","22:00","MEGR013"
"2020.09.01.","Festő-1","14:00","22:00","MEGR013"
"2020.09.01.","Festő-2","14:00","22:00","MEGR013"
"2020.09.01.","Festő-3","14:00","22:00","MEGR013"
"2020.09.01.","Festő-4","14:00","22:00","MEGR013"
"2020.09.01.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.01.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.01.","Hegesztő-1","14:00","22:00","MEGR013"
"2020.09.01.","Hegesztő-2","14:00","22:00","MEGR013"
"2020.09.01.","Hegesztő-3","14:00","22:00","MEGR013"
"2020.09.01.","Tesztelő-1","14:00","22:00","MEGR013"
"2020.09.01.","Vágó-1","14:00","22:00","MEGR013"
"2020.09.01.","Vágó-2","14:00","22:00","MEGR013"
"2020.09.01.","Vágó-3","14:00","22:00","MEGR013"
"2020.09.01.","Vágó-4","14:00","22:00","MEGR013"
"2020.09.02.","Csomagoló-1","06:00","14:00","MEGR013"
"2020.09.02.","Csomagoló-2","06:00","14:00","MEGR013"
"2020.09.02.","Csomagoló-3","06:00","14:00","MEGR013"
"2020.09.02.","Festő-1","06:00","14:00","MEGR013"
"2020.09.02.","Festő-2","06:00","14:00","MEGR013"
"2020.09.02.","Festő-3","06:00","14:00","MEGR013"
"2020.09.02.","Festő-4","06:00","14:00","MEGR013"
"2020.09.02.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.02.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.02.","Hegesztő-1","06:00","14:00","MEGR013"
"2020.09.02.","Hegesztő-2","06:00","14:00","MEGR013"
"2020.09.02.","Hegesztő-3","06:00","14:00","MEGR013"
"2020.09.02.","Tesztelő-1","06:00","14:00","MEGR013"
"2020.09.02.","Vágó-1","06:00","14:00","MEGR013"
"2020.09.02.","Vágó-2","06:00","14:00","MEGR013"
"2020.09.02.","Vágó-3","06:00","14:00","MEGR013"
"2020.09.02.","Vágó-4","06:00","14:00","MEGR013"
"2020.09.02.","Csomagoló-1","14:00","22:00","MEGR013"
"2020.09.02.","Csomagoló-2","14:00","22:00","MEGR013"
"2020.09.02.","Csomagoló-3","14:00","22:00","MEGR013"
"2020.09.02.","Festő-1","14:00","22:00","MEGR013"
"2020.09.02.","Festő-2","14:00","22:00","MEGR013"
"2020.09.02.","Festő-3","14:00","22:00","MEGR013"
"2020.09.02.","Festő-4","14:00","22:00","MEGR013"
"2020.09.02.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.02.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.02.","Hegesztő-1","14:00","22:00","MEGR013"
"2020.09.02.","Hegesztő-2","14:00","22:00","MEGR013"
"2020.09.02.","Hegesztő-3","14:00","22:00","MEGR013"
"2020.09.02.","Tesztelő-1","14:00","22:00","MEGR013"
"2020.09.02.","Vágó-1","14:00","17:36","MEGR013"
"2020.09.02.","Vágó-2","14:00","17:36","MEGR013"
"2020.09.02.","Vágó-3","14:00","17:28","MEGR013"
"2020.09.02.","Vágó-4","14:00","17:28","MEGR013"
"2020.09.03.","Csomagoló-1","06:00","14:00","MEGR013"
"2020.09.03.","Csomagoló-2","06:00","14:00","MEGR013"
"2020.09.03.","Csomagoló-3","06:00","14:00","MEGR013"
"2020.09.03.","Festő-1","06:00","14:00","MEGR013"
"2020.09.03.","Festő-2","06:00","14:00","MEGR013"
"2020.09.03.","Festő-3","06:00","14:00","MEGR013"
"2020.09.03.","Festő-4","06:00","14:00","MEGR013"
"2020.09.03.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.03.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.03.","Hegesztő-1","06:00","14:00","MEGR013"
"2020.09.03.","Hegesztő-2","06:00","14:00","MEGR013"
"2020.09.03.","Hegesztő-3","06:00","14:00","MEGR013"
"2020.09.03.","Tesztelő-1","06:00","14:00","MEGR013"
"2020.09.03.","Csomagoló-1","14:00","22:00","MEGR013"
"2020.09.03.","Csomagoló-2","14:00","22:00","MEGR013"
"2020.09.03.","Csomagoló-3","14:00","22:00","MEGR013"
"2020.09.03.","Festő-1","14:00","22:00","MEGR013"
"2020.09.03.","Festő-2","14:00","22:00","MEGR013"
"2020.09.03.","Festő-3","14:00","22:00","MEGR013"
"2020.09.03.","Festő-4","14:00","22:00","MEGR013"
"2020.09.03.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.03.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.03.","Hegesztő-1","14:00","22:00","MEGR013"
"2020.09.03.","Hegesztő-2","14:00","22:00","MEGR013"
"2020.09.03.","Hegesztő-3","14:00","22:00","MEGR013"
"2020.09.03.","Tesztelő-1","14:00","22:00","MEGR013"
"2020.09.04.","Csomagoló-1","06:00","14:00","MEGR013"
"2020.09.04.","Csomagoló-2","06:00","14:00","MEGR013"
"2020.09.04.","Csomagoló-3","06:00","14:00","MEGR013"
"2020.09.04.","Festő-1","06:00","14:00","MEGR013"
"2020.09.04.","Festő-2","06:00","14:00","MEGR013"
"2020.09.04.","Festő-3","06:00","14:00","MEGR013"
"2020.09.04.","Festő-4","06:00","14:00","MEGR013"
"2020.09.04.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.04.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.04.","Hegesztő-1","06:00","14:00","MEGR013"
"2020.09.04.","Hegesztő-2","06:00","14:00","MEGR013"
"2020.09.04.","Hegesztő-3","06:00","14:00","MEGR013"
"2020.09.04.","Tesztelő-1","06:00","14:00","MEGR013"
"2020.09.04.","Csomagoló-1","14:00","22:00","MEGR013"
"2020.09.04.","Csomagoló-2","14:00","22:00","MEGR013"
"2020.09.04.","Csomagoló-3","14:00","22:00","MEGR013"
"2020.09.04.","Festő-1","14:00","22:00","MEGR013"
"2020.09.04.","Festő-2","14:00","22:00","MEGR013"
"2020.09.04.","Festő-3","14:00","22:00","MEGR013"
"2020.09.04.","Festő-4","14:00","22:00","MEGR013"
"2020.09.04.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.04.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.04.","Hegesztő-1","14:00","20:24","MEGR013"
"2020.09.04.","Hegesztő-2","14:00","20:12","MEGR013"
"2020.09.04.","Hegesztő-3","14:00","20:12","MEGR013"
"2020.09.04.","Tesztelő-1","14:00","22:00","MEGR013"
"2020.09.05.","Csomagoló-1","06:00","14:00","MEGR013"
"2020.09.05.","Csomagoló-2","06:00","14:00","MEGR013"
"2020.09.05.","Csomagoló-3","06:00","14:00","MEGR013"
"2020.09.05.","Festő-1","06:00","14:00","MEGR013"
"2020.09.05.","Festő-2","06:00","14:00","MEGR013"
"2020.09.05.","Festő-3","06:00","14:00","MEGR013"
"2020.09.05.","Festő-4","06:00","14:00","MEGR013"
"2020.09.05.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.05.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.05.","Tesztelő-1","06:00","14:00","MEGR013"
"2020.09.05.","Csomagoló-1","14:00","22:00","MEGR013"
"2020.09.05.","Csomagoló-2","14:00","22:00","MEGR013"
"2020.09.05.","Csomagoló-3","14:00","22:00","MEGR013"
"2020.09.05.","Festő-1","14:00","22:00","MEGR013"
"2020.09.05.","Festő-2","14:00","22:00","MEGR013"
"2020.09.05.","Festő-3","14:00","21:40","MEGR013"
"2020.09.05.","Festő-4","14:00","21:40","MEGR013"
"2020.09.05.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.05.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.05.","Tesztelő-1","14:00","21:35","MEGR013"
"2020.09.06.","Csomagoló-1","06:00","06:15","MEGR013"
"2020.09.06.","Csomagoló-2","06:00","06:00","MEGR013"
"2020.09.06.","Csomagoló-3","06:00","06:00","MEGR013"
"2020.09.06.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.06.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.06.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.06.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.07.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.07.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.07.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.07.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.08.","Hajlító-1","06:00","14:00","MEGR013"
"2020.09.08.","Hajlító-2","06:00","14:00","MEGR013"
"2020.09.08.","Hajlító-1","14:00","22:00","MEGR013"
"2020.09.08.","Hajlító-2","14:00","22:00","MEGR013"
"2020.09.09.","Hajlító-1","06:00","08:40","MEGR013"
"2020.09.09.","Hajlító-2","06:00","08:40","MEGR013"
"2020.09.09.","Vágó-1","09:10","14:00","MEGR001"
"2020.09.09.","Vágó-2","09:10","14:00","MEGR001"
"2020.09.09.","Vágó-3","09:10","14:00","MEGR001"
"2020.09.09.","Vágó-4","09:10","14:00","MEGR001"
"2020.09.09.","Hajlító-1","09:15","13:55","MEGR001"
"2020.09.09.","Hajlító-2","09:15","13:55","MEGR001"
"2020.09.09.","Hegesztő-1","09:25","13:57","MEGR001"
"2020.09.09.","Hegesztő-2","09:25","13:57","MEGR001"
"2020.09.09.","Hegesztő-3","09:25","13:57","MEGR001"
"2020.09.09.","Tesztelő-1","09:33","13:58","MEGR001"
"2020.09.09.","Festő-1","09:38","13:50","MEGR001"
"2020.09.09.","Festő-2","09:38","13:50","MEGR001"
"2020.09.09.","Festő-3","09:38","13:50","MEGR001"
"2020.09.09.","Festő-4","09:38","13:50","MEGR001"
"2020.09.09.","Csomagoló-1","09:50","14:00","MEGR001"
"2020.09.09.","Csomagoló-2","09:50","14:00","MEGR001"
"2020.09.09.","Csomagoló-3","09:50","14:00","MEGR001"
"2020.09.09.","Csomagoló-1","14:00","22:00","MEGR001"
"2020.09.09.","Csomagoló-2","14:00","22:00","MEGR001"
"2020.09.09.","Csomagoló-3","14:00","22:00","MEGR001"
"2020.09.09.","Festő-1","14:00","22:00","MEGR001"
"2020.09.09.","Festő-2","14:00","22:00","MEGR001"
"2020.09.09.","Festő-3","14:00","22:00","MEGR001"
"2020.09.09.","Festő-4","14:00","22:00","MEGR001"
"2020.09.09.","Hajlító-1","14:00","22:00","MEGR001"
"2020.09.09.","Hajlító-2","14:00","22:00","MEGR001"
"2020.09.09.","Hegesztő-1","14:00","22:00","MEGR001"
"2020.09.09.","Hegesztő-2","14:00","22:00","MEGR001"
"2020.09.09.","Hegesztő-3","14:00","22:00","MEGR001"
"2020.09.09.","Tesztelő-1","14:00","22:00","MEGR001"
"2020.09.09.","Vágó-1","14:00","22:00","MEGR001"
"2020.09.09.","Vágó-2","14:00","22:00","MEGR001"
"2020.09.09.","Vágó-3","14:00","22:00","MEGR001"
"2020.09.09.","Vágó-4","14:00","22:00","MEGR001"
"2020.09.10.","Csomagoló-1","06:00","14:00","MEGR001"
"2020.09.10.","Csomagoló-2","06:00","14:00","MEGR001"
"2020.09.10.","Csomagoló-3","06:00","14:00","MEGR001"
"2020.09.10.","Festő-1","06:00","14:00","MEGR001"
"2020.09.10.","Festő-2","06:00","14:00","MEGR001"
"2020.09.10.","Festő-3","06:00","14:00","MEGR001"
"2020.09.10.","Festő-4","06:00","14:00","MEGR001"
"2020.09.10.","Hajlító-1","06:00","14:00","MEGR001"
"2020.09.10.","Hajlító-2","06:00","14:00","MEGR001"
"2020.09.10.","Hegesztő-1","06:00","14:00","MEGR001"
"2020.09.10.","Hegesztő-2","06:00","14:00","MEGR001"
"2020.09.10.","Hegesztő-3","06:00","14:00","MEGR001"
"2020.09.10.","Tesztelő-1","06:00","14:00","MEGR001"
"2020.09.10.","Vágó-1","06:00","14:00","MEGR001"
"2020.09.10.","Vágó-2","06:00","14:00","MEGR001"
"2020.09.10.","Vágó-3","06:00","14:00","MEGR001"
"2020.09.10.","Vágó-4","06:00","14:00","MEGR001"
"2020.09.10.","Csomagoló-1","14:00","22:00","MEGR001"
"2020.09.10.","Csomagoló-2","14:00","22:00","MEGR001"
"2020.09.10.","Csomagoló-3","14:00","22:00","MEGR001"
"2020.09.10.","Festő-1","14:00","22:00","MEGR001"
"2020.09.10.","Festő-2","14:00","22:00","MEGR001"
"2020.09.10.","Festő-3","14:00","22:00","MEGR001"
"2020.09.10.","Festő-4","14:00","22:00","MEGR001"
"2020.09.10.","Hajlító-1","14:00","22:00","MEGR001"
"2020.09.10.","Hajlító-2","14:00","22:00","MEGR001"
"2020.09.10.","Hegesztő-1","14:00","22:00","MEGR001"
"2020.09.10.","Hegesztő-2","14:00","22:00","MEGR001"
"2020.09.10.","Hegesztő-3","14:00","22:00","MEGR001"
"2020.09.10.","Tesztelő-1","14:00","22:00","MEGR001"
"2020.09.11.","Csomagoló-1","06:00","14:00","MEGR001"
"2020.09.11.","Csomagoló-2","06:00","14:00","MEGR001"
"2020.09.11.","Csomagoló-3","06:00","14:00","MEGR001"
"2020.09.11.","Festő-1","06:00","14:00","MEGR001"
"2020.09.11.","Festő-2","06:00","14:00","MEGR001"
"2020.09.11.","Festő-3","06:00","14:00","MEGR001"
"2020.09.11.","Festő-4","06:00","14:00","MEGR001"
"2020.09.11.","Hajlító-1","06:00","14:00","MEGR001"
"2020.09.11.","Hajlító-2","06:00","14:00","MEGR001"
"2020.09.11.","Hegesztő-1","06:00","14:00","MEGR001"
"2020.09.11.","Hegesztő-2","06:00","14:00","MEGR001"
"2020.09.11.","Hegesztő-3","06:00","14:00","MEGR001"
"2020.09.11.","Tesztelő-1","06:00","14:00","MEGR001"
"2020.09.11.","Csomagoló-1","14:00","22:00","MEGR001"
"2020.09.11.","Csomagoló-2","14:00","22:00","MEGR001"
"2020.09.11.","Csomagoló-3","14:00","22:00","MEGR001"
"2020.09.11.","Festő-1","14:00","22:00","MEGR001"
"2020.09.11.","Festő-2","14:00","22:00","MEGR001"
"2020.09.11.","Festő-3","14:00","22:00","MEGR001"
"2020.09.11.","Festő-4","14:00","22:00","MEGR001"
"2020.09.11.","Hajlító-1","14:00","22:00","MEGR001"
"2020.09.11.","Hajlító-2","14:00","22:00","MEGR001"
"2020.09.11.","Hegesztő-1","14:00","22:00","MEGR001"
"2020.09.11.","Hegesztő-2","14:00","21:52","MEGR001"
"2020.09.11.","Hegesztő-3","14:00","21:52","MEGR001"
"2020.09.11.","Tesztelő-1","14:00","22:00","MEGR001"
"2020.09.12.","Csomagoló-1","06:00","14:00","MEGR001"
"2020.09.12.","Csomagoló-2","06:00","14:00","MEGR001"
"2020.09.12.","Csomagoló-3","06:00","14:00","MEGR001"
"2020.09.12.","Festő-1","06:00","11:48","MEGR001"
"2020.09.12.","Festő-2","06:00","11:48","MEGR001"
"2020.09.12.","Festő-3","06:00","11:48","MEGR001"
"2020.09.12.","Festő-4","06:00","11:48","MEGR001"
"2020.09.12.","Hajlító-1","06:00","14:00","MEGR001"
"2020.09.12.","Hajlító-2","06:00","14:00","MEGR001"
"2020.09.12.","Tesztelő-1","06:00","14:00","MEGR001"
"2020.09.12.","Csomagoló-1","14:00","17:30","MEGR001"
"2020.09.12.","Csomagoló-2","14:00","17:20","MEGR001"
"2020.09.12.","Csomagoló-3","14:00","17:20","MEGR001"
"2020.09.12.","Hajlító-1","14:00","22:00","MEGR001"
"2020.09.12.","Hajlító-2","14:00","22:00","MEGR001"
"2020.09.12.","Tesztelő-1","14:00","22:00","MEGR001"
"2020.09.13.","Hajlító-1","06:00","14:00","MEGR001"
"2020.09.13.","Hajlító-2","06:00","14:00","MEGR001"
"2020.09.13.","Tesztelő-1","06:00","14:00","MEGR001"
"2020.09.13.","Hajlító-1","14:00","22:00","MEGR001"
"2020.09.13.","Hajlító-2","14:00","22:00","MEGR001"
"2020.09.13.","Tesztelő-1","14:00","22:00","MEGR001"
"2020.09.14.","Hajlító-1","06:00","12:40","MEGR001"
"2020.09.14.","Hajlító-2","06:00","12:40","MEGR001"
"2020.09.14.","Tesztelő-1","06:00","12:55","MEGR001"
"2020.09.14.","Vágó-1","13:00","14:00","MEGR007"
"2020.09.14.","Vágó-2","13:00","14:00","MEGR007"
"2020.09.14.","Vágó-3","13:00","14:00","MEGR007"
"2020.09.14.","Vágó-4","13:00","14:00","MEGR007"
"2020.09.14.","Hajlító-1","13:05","13:55","MEGR007"
"2020.09.14.","Hajlító-2","13:05","13:55","MEGR007"
"2020.09.14.","Hegesztő-1","13:15","13:55","MEGR007"
"2020.09.14.","Hegesztő-2","13:15","13:55","MEGR007"
"2020.09.14.","Hegesztő-3","13:15","13:55","MEGR007"
"2020.09.14.","Tesztelő-1","13:23","13:58","MEGR007"
"2020.09.14.","Festő-1","13:28","13:52","MEGR007"
"2020.09.14.","Festő-2","13:28","13:52","MEGR007"
"2020.09.14.","Festő-3","13:28","13:52","MEGR007"
"2020.09.14.","Festő-4","13:28","13:52","MEGR007"
"2020.09.14.","Csomagoló-1","13:40","14:00","MEGR007"
"2020.09.14.","Csomagoló-2","13:40","14:00","MEGR007"
"2020.09.14.","Csomagoló-3","13:40","14:00","MEGR007"
"2020.09.14.","Csomagoló-1","14:00","22:00","MEGR007"
"2020.09.14.","Csomagoló-2","14:00","22:00","MEGR007"
"2020.09.14.","Csomagoló-3","14:00","22:00","MEGR007"
"2020.09.14.","Festő-1","14:00","22:00","MEGR007"
"2020.09.14.","Festő-2","14:00","22:00","MEGR007"
"2020.09.14.","Festő-3","14:00","22:00","MEGR007"
"2020.09.14.","Festő-4","14:00","22:00","MEGR007"
"2020.09.14.","Hajlító-1","14:00","22:00","MEGR007"
"2020.09.14.","Hajlító-2","14:00","22:00","MEGR007"
"2020.09.14.","Hegesztő-1","14:00","22:00","MEGR007"
"2020.09.14.","Hegesztő-2","14:00","22:00","MEGR007"
"2020.09.14.","Hegesztő-3","14:00","22:00","MEGR007"
"2020.09.14.","Tesztelő-1","14:00","22:00","MEGR007"
"2020.09.14.","Vágó-1","14:00","22:00","MEGR007"
"2020.09.14.","Vágó-2","14:00","22:00","MEGR007"
"2020.09.14.","Vágó-3","14:00","22:00","MEGR007"
"2020.09.14.","Vágó-4","14:00","22:00","MEGR007"
"2020.09.15.","Csomagoló-1","06:00","14:00","MEGR007"
"2020.09.15.","Csomagoló-2","06:00","14:00","MEGR007"
"2020.09.15.","Csomagoló-3","06:00","14:00","MEGR007"
"2020.09.15.","Festő-1","06:00","14:00","MEGR007"
"2020.09.15.","Festő-2","06:00","14:00","MEGR007"
"2020.09.15.","Festő-3","06:00","14:00","MEGR007"
"2020.09.15.","Festő-4","06:00","14:00","MEGR007"
"2020.09.15.","Hajlító-1","06:00","14:00","MEGR007"
"2020.09.15.","Hajlító-2","06:00","14:00","MEGR007"
"2020.09.15.","Hegesztő-1","06:00","14:00","MEGR007"
"2020.09.15.","Hegesztő-2","06:00","14:00","MEGR007"
"2020.09.15.","Hegesztő-3","06:00","14:00","MEGR007"
"2020.09.15.","Tesztelő-1","06:00","14:00","MEGR007"
"2020.09.15.","Vágó-1","06:00","14:00","MEGR007"
"2020.09.15.","Vágó-2","06:00","14:00","MEGR007"
"2020.09.15.","Vágó-3","06:00","14:00","MEGR007"
"2020.09.15.","Vágó-4","06:00","14:00","MEGR007"
"2020.09.15.","Csomagoló-1","14:00","22:00","MEGR007"
"2020.09.15.","Csomagoló-2","14:00","22:00","MEGR007"
"2020.09.15.","Csomagoló-3","14:00","22:00","MEGR007"
"2020.09.15.","Festő-1","14:00","22:00","MEGR007"
"2020.09.15.","Festő-2","14:00","22:00","MEGR007"
"2020.09.15.","Festő-3","14:00","22:00","MEGR007"
"2020.09.15.","Festő-4","14:00","22:00","MEGR007"
"2020.09.15.","Hajlító-1","14:00","22:00","MEGR007"
"2020.09.15.","Hajlító-2","14:00","22:00","MEGR007"
"2020.09.15.","Hegesztő-1","14:00","22:00","MEGR007"
"2020.09.15.","Hegesztő-2","14:00","22:00","MEGR007"
"2020.09.15.","Hegesztő-3","14:00","22:00","MEGR007"
"2020.09.15.","Tesztelő-1","14:00","22:00","MEGR007"
"2020.09.15.","Vágó-1","14:00","22:00","MEGR007"
"2020.09.15.","Vágó-2","14:00","22:00","MEGR007"
"2020.09.15.","Vágó-3","14:00","22:00","MEGR007"
"2020.09.15.","Vágó-4","14:00","22:00","MEGR007"
"2020.09.16.","Csomagoló-1","06:00","14:00","MEGR007"
"2020.09.16.","Csomagoló-2","06:00","14:00","MEGR007"
"2020.09.16.","Csomagoló-3","06:00","14:00","MEGR007"
"2020.09.16.","Festő-1","06:00","14:00","MEGR007"
"2020.09.16.","Festő-2","06:00","14:00","MEGR007"
"2020.09.16.","Festő-3","06:00","14:00","MEGR007"
"2020.09.16.","Festő-4","06:00","14:00","MEGR007"
"2020.09.16.","Hajlító-1","06:00","14:00","MEGR007"
"2020.09.16.","Hajlító-2","06:00","14:00","MEGR007"
"2020.09.16.","Hegesztő-1","06:00","14:00","MEGR007"
"2020.09.16.","Hegesztő-2","06:00","14:00","MEGR007"
"2020.09.16.","Hegesztő-3","06:00","14:00","MEGR007"
"2020.09.16.","Tesztelő-1","06:00","14:00","MEGR007"
"2020.09.16.","Vágó-1","06:00","14:00","MEGR007"
"2020.09.16.","Vágó-2","06:00","14:00","MEGR007"
"2020.09.16.","Vágó-3","06:00","14:00","MEGR007"
"2020.09.16.","Vágó-4","06:00","14:00","MEGR007"
"2020.09.16.","Csomagoló-1","14:00","22:00","MEGR007"
"2020.09.16.","Csomagoló-2","14:00","22:00","MEGR007"
"2020.09.16.","Csomagoló-3","14:00","22:00","MEGR007"
"2020.09.16.","Festő-1","14:00","22:00","MEGR007"
"2020.09.16.","Festő-2","14:00","22:00","MEGR007"
"2020.09.16.","Festő-3","14:00","22:00","MEGR007"
"2020.09.16.","Festő-4","14:00","22:00","MEGR007"
"2020.09.16.","Hajlító-1","14:00","22:00","MEGR007"
"2020.09.16.","Hajlító-2","14:00","22:00","MEGR007"
"2020.09.16.","Hegesztő-1","14:00","22:00","MEGR007"
"2020.09.16.","Hegesztő-2","14:00","22:00","MEGR007"
"2020.09.16.","Hegesztő-3","14:00","22:00","MEGR007"
"2020.09.16.","Tesztelő-1","14:00","22:00","MEGR007"
"2020.09.16.","Vágó-1","14:00","22:00","MEGR007"
"2020.09.16.","Vágó-2","14:00","22:00","MEGR007"
"2020.09.16.","Vágó-3","14:00","22:00","MEGR007"
"2020.09.16.","Vágó-4","14:00","22:00","MEGR007"
"2020.09.17.","Csomagoló-1","06:00","14:00","MEGR007"
"2020.09.17.","Csomagoló-2","06:00","14:00","MEGR007"
"2020.09.17.","Csomagoló-3","06:00","14:00","MEGR007"
"2020.09.17.","Festő-1","06:00","14:00","MEGR007"
"2020.09.17.","Festő-2","06:00","14:00","MEGR007"
"2020.09.17.","Festő-3","06:00","14:00","MEGR007"
"2020.09.17.","Festő-4","06:00","14:00","MEGR007"
"2020.09.17.","Hajlító-1","06:00","14:00","MEGR007"
"2020.09.17.","Hajlító-2","06:00","14:00","MEGR007"
"2020.09.17.","Hegesztő-1","06:00","14:00","MEGR007"
"2020.09.17.","Hegesztő-2","06:00","14:00","MEGR007"
